reference,customer_name,status,last_update
TV-108579,Eastlink Hardware,picked_up,2026-07-06T21:12:00Z
TV-108580,Highland Textiles,delivered,2026-07-07T11:32:00Z
TV-108581,Metro Foods,created,2026-07-09T14:41:00Z
TV-108582,Metro Beverages,picked_up,2026-07-04T05:10:00Z
TV-108583,Crestview Freight,delivered,2026-07-06T01:38:00Z
TV-108584,Skyline Electronics,failed,2026-07-02T11:20:00Z
TV-108585,Silverline Logistics,delivered,2026-07-02T07:44:00Z
TV-108586,Redwood Packaging,delivered,2026-07-03T06:05:00Z
TV-108587,Riverside Distribution,delivered,2026-07-08T08:13:00Z
TV-108588,Eastlink Hardware,in_transit,2026-07-01T13:11:00Z
TV-108589,Redwood Supplies,in_transit,2026-07-02T06:46:00Z
TV-108590,Harbour Trading,in_transit,2026-07-06T01:53:00Z
TV-108591,Silverline Pharma,in_transit,2026-07-01T20:50:00Z
TV-108592,Silverline Trading,picked_up,2026-07-02T11:42:00Z
TV-108593,Baywater Textiles,created,2026-07-05T19:52:00Z
TV-108594,Baywater Freight,delivered,2026-07-06T02:54:00Z
TV-108595,Kingsway Electronics,picked_up,2026-07-06T22:53:00Z
TV-108596,Highland Pharma,picked_up,2026-07-08T12:28:00Z
TV-108597,Riverside Retail,created,2026-07-10T03:52:00Z
TV-108598,Crestview Trading,created,2026-07-02T04:57:00Z
TV-108599,Acme Logistics,in_transit,2026-07-03T09:15:00Z
TV-108600,Summit Wholesale,picked_up,2026-07-07T22:21:00Z
TV-108601,Eastlink Packaging,created,2026-07-03T13:12:00Z
TV-108602,Harbour Distribution,picked_up,2026-07-09T01:22:00Z
TV-108603,Riverside Foods,picked_up,2026-07-02T05:43:00Z
TV-108604,Summit Pharma,failed,2026-07-04T02:44:00Z
TV-108605,Riverside Logistics,delivered,2026-07-06T20:08:00Z
TV-108606,Coastal Electronics,picked_up,2026-07-08T09:57:00Z
TV-108607,Summit Hardware,failed,2026-07-04T02:52:00Z
TV-108608,Ironbark Supplies,delivered,2026-07-08T13:33:00Z
TV-108609,Acme Textiles,created,2026-07-01T10:07:00Z
TV-108610,Crestview Packaging,created,2026-07-06T14:24:00Z
TV-108611,Riverside Distribution,picked_up,2026-07-09T22:55:00Z
TV-108612,Northern Motors,picked_up,2026-07-04T06:13:00Z
TV-108613,Coastal Beverages,delivered,2026-07-02T15:03:00Z
TV-108614,Kingsway Distribution,in_transit,2026-07-09T12:16:00Z
TV-108615,Sunrise Hardware,created,2026-07-02T15:00:00Z
TV-108616,Golden Foods,delivered,2026-07-01T10:56:00Z
TV-108617,Metro Logistics,picked_up,2026-07-01T17:03:00Z
TV-108618,Redwood Logistics,failed,2026-07-04T00:49:00Z
TV-108619,Baywater Hardware,picked_up,2026-07-04T13:17:00Z
TV-108620,Summit Supplies,picked_up,2026-07-03T05:48:00Z
TV-108621,Coastal Packaging,created,2026-07-01T14:49:00Z
TV-108622,Metro Textiles,picked_up,2026-07-03T08:35:00Z
TV-108623,Coastal Retail,picked_up,2026-07-02T21:54:00Z
TV-108624,Coastal Retail,delivered,2026-07-03T03:44:00Z
TV-108625,Harbour Trading,created,2026-07-03T04:47:00Z
TV-108626,Baywater Wholesale,delivered,2026-07-06T15:36:00Z
TV-108627,Northern Retail,picked_up,2026-07-07T08:29:00Z
TV-108628,Acme Freight,delivered,2026-07-09T01:35:00Z
TV-108629,Sunrise Pharma,created,2026-07-05T21:28:00Z
TV-108630,Silverline Supplies,delivered,2026-07-06T15:52:00Z
TV-108631,Ironbark Freight,created,2026-07-03T09:01:00Z
TV-108632,Riverside Supplies,delivered,2026-07-04T06:03:00Z
TV-108633,Riverside Logistics,created,2026-07-03T06:35:00Z
TV-108634,Kingsway Hardware,in_transit,2026-07-02T06:50:00Z
TV-108635,Acme Distribution,in_transit,2026-07-03T16:59:00Z
TV-108636,Northern Freight,created,2026-07-05T10:34:00Z
TV-108637,Harbour Logistics,in_transit,2026-07-10T04:48:00Z
TV-108638,Ironbark Motors,created,2026-07-06T10:09:00Z
TV-108639,Ironbark Retail,in_transit,2026-07-07T01:01:00Z
TV-108640,Sunrise Logistics,delivered,2026-07-06T21:38:00Z
TV-108641,Metro Supplies,delivered,2026-07-07T01:40:00Z
TV-108642,Acme Pharma,delivered,2026-07-01T21:31:00Z
TV-108643,Sunrise Supplies,picked_up,2026-07-01T14:28:00Z
TV-108644,Ironbark Beverages,in_transit,2026-07-01T19:00:00Z
TV-108645,Acme Freight,in_transit,2026-07-05T01:28:00Z
TV-108646,Riverside Foods,picked_up,2026-07-06T08:39:00Z
TV-108647,Golden Pharma,delivered,2026-07-04T02:11:00Z
TV-108648,Silverline Beverages,created,2026-07-02T16:10:00Z
TV-108649,Summit Freight,created,2026-07-05T10:34:00Z
TV-108650,Metro Logistics,created,2026-07-03T12:46:00Z
TV-108651,Silverline Logistics,picked_up,2026-07-05T16:40:00Z
TV-108652,Acme Retail,created,2026-07-05T11:21:00Z
TV-108653,Harbour Freight,delivered,2026-07-04T21:57:00Z
TV-108654,Harbour Textiles,in_transit,2026-07-06T17:36:00Z
TV-108655,Crestview Distribution,created,2026-07-08T22:29:00Z
TV-108656,Bluegum Beverages,delivered,2026-07-07T18:45:00Z
TV-108657,Harbour Retail,delivered,2026-07-03T13:18:00Z
TV-108658,Sunrise Textiles,in_transit,2026-07-01T23:17:00Z
TV-108659,Skyline Pharma,created,2026-07-04T20:04:00Z
TV-108660,Redwood Freight,picked_up,2026-07-07T12:06:00Z
TV-108661,Metro Packaging,created,2026-07-02T11:15:00Z
TV-108662,Crestview Foods,delivered,2026-07-07T00:29:00Z
TV-108663,Ironbark Retail,created,2026-07-07T23:35:00Z
TV-108664,Acme Freight,delivered,2026-07-09T17:28:00Z
TV-108665,Summit Foods,picked_up,2026-07-10T07:45:00Z
TV-108666,Kingsway Packaging,in_transit,2026-07-02T04:30:00Z
TV-108667,Golden Hardware,created,2026-07-02T19:12:00Z
TV-108668,Coastal Trading,created,2026-07-04T04:41:00Z
TV-108669,Sunrise Hardware,picked_up,2026-07-06T08:15:00Z
TV-108670,Golden Logistics,picked_up,2026-07-09T14:56:00Z
TV-108671,Baywater Hardware,in_transit,2026-07-08T13:42:00Z
TV-108672,Baywater Pharma,in_transit,2026-07-07T07:07:00Z
TV-108673,Redwood Foods,picked_up,2026-07-05T10:30:00Z
TV-108674,Highland Electronics,delivered,2026-07-03T06:48:00Z
TV-108675,Ironbark Textiles,picked_up,2026-07-03T18:41:00Z
TV-108676,Metro Logistics,created,2026-07-03T04:37:00Z
TV-108677,Redwood Supplies,picked_up,2026-07-07T21:06:00Z
TV-108678,Highland Motors,picked_up,2026-07-09T10:56:00Z
TV-108679,Silverline Distribution,delivered,2026-07-04T14:08:00Z
TV-108680,Baywater Pharma,delivered,2026-07-04T03:50:00Z
TV-108681,Coastal Retail,delivered,2026-07-09T00:52:00Z
TV-108682,Silverline Supplies,created,2026-07-07T15:01:00Z
TV-108683,Golden Foods,delivered,2026-07-03T05:20:00Z
TV-108684,Skyline Beverages,picked_up,2026-07-04T00:04:00Z
TV-108685,Riverside Logistics,failed,2026-07-05T18:36:00Z
TV-108686,Northern Trading,delivered,2026-07-06T03:48:00Z
TV-108687,Metro Textiles,created,2026-07-02T15:51:00Z
TV-108688,Crestview Textiles,created,2026-07-05T14:14:00Z
TV-108689,Bluegum Trading,in_transit,2026-07-03T08:20:00Z
TV-108690,Northern Trading,delivered,2026-07-03T09:41:00Z
TV-108691,Metro Distribution,created,2026-07-04T13:21:00Z
TV-108692,Skyline Trading,created,2026-07-09T18:07:00Z
TV-108693,Harbour Freight,in_transit,2026-07-03T00:13:00Z
TV-108694,Baywater Distribution,in_transit,2026-07-04T08:24:00Z
TV-108695,Skyline Retail,in_transit,2026-07-06T18:32:00Z
TV-108696,Silverline Pharma,created,2026-07-08T12:31:00Z
TV-108697,Skyline Supplies,picked_up,2026-07-08T10:47:00Z
TV-108698,Harbour Retail,created,2026-07-05T12:14:00Z
TV-108699,Metro Motors,created,2026-07-05T23:22:00Z
TV-108700,Crestview Distribution,picked_up,2026-07-04T04:43:00Z
TV-108701,Metro Foods,delivered,2026-07-03T07:23:00Z
TV-108702,Highland Electronics,in_transit,2026-07-03T18:32:00Z
TV-108703,Baywater Motors,delivered,2026-07-05T14:18:00Z
TV-108704,Pacific Foods,picked_up,2026-07-01T08:34:00Z
TV-108705,Coastal Hardware,created,2026-07-04T07:17:00Z
TV-108706,Kingsway Beverages,picked_up,2026-07-04T11:54:00Z
TV-108707,Ironbark Foods,picked_up,2026-07-01T21:18:00Z
TV-108708,Ironbark Textiles,picked_up,2026-07-04T07:01:00Z
TV-108709,Redwood Freight,created,2026-07-01T15:01:00Z
TV-108710,Eastlink Textiles,delivered,2026-07-04T17:52:00Z
TV-108711,Skyline Trading,delivered,2026-07-03T05:52:00Z
TV-108712,Bluegum Logistics,created,2026-07-04T09:21:00Z
TV-108713,Acme Supplies,delivered,2026-07-02T15:11:00Z
TV-108714,Sunrise Beverages,delivered,2026-07-04T02:10:00Z
TV-108715,Harbour Pharma,created,2026-07-03T00:09:00Z
TV-108716,Ironbark Logistics,created,2026-07-05T17:20:00Z
TV-108717,Harbour Wholesale,in_transit,2026-07-06T07:32:00Z
TV-108718,Riverside Wholesale,created,2026-07-02T13:20:00Z
TV-108719,Northern Freight,failed,2026-07-09T14:33:00Z
TV-108720,Pacific Retail,created,2026-07-04T05:26:00Z
TV-108721,Silverline Beverages,delivered,2026-07-03T05:04:00Z
TV-108722,Redwood Trading,delivered,2026-07-10T07:30:00Z
TV-108723,Pacific Pharma,created,2026-07-03T07:08:00Z
TV-108724,Highland Pharma,created,2026-07-04T08:09:00Z
TV-108725,Sunrise Electronics,in_transit,2026-07-01T18:01:00Z
TV-108726,Highland Packaging,delivered,2026-07-08T08:43:00Z
TV-108727,Metro Retail,delivered,2026-07-07T01:58:00Z
TV-108728,Harbour Distribution,failed,2026-07-02T00:50:00Z
TV-108729,Metro Supplies,in_transit,2026-07-02T21:15:00Z
TV-108730,Eastlink Packaging,failed,2026-07-06T17:53:00Z
TV-108731,Silverline Beverages,picked_up,2026-07-09T08:39:00Z
TV-108732,Coastal Retail,in_transit,2026-07-07T22:03:00Z
TV-108733,Highland Textiles,in_transit,2026-07-09T18:01:00Z
TV-108734,Ironbark Hardware,in_transit,2026-07-06T12:46:00Z
TV-108735,Kingsway Textiles,delivered,2026-07-03T18:15:00Z
TV-108736,Eastlink Logistics,picked_up,2026-07-08T01:56:00Z
TV-108737,Baywater Foods,delivered,2026-07-06T18:29:00Z
TV-108738,Sunrise Supplies,picked_up,2026-07-05T18:28:00Z
TV-108739,Summit Logistics,failed,2026-07-04T21:09:00Z
TV-108740,Metro Textiles,picked_up,2026-07-08T05:16:00Z
TV-108741,Acme Motors,created,2026-07-04T22:24:00Z
TV-108742,Pacific Trading,picked_up,2026-07-07T19:35:00Z
TV-108743,Acme Packaging,delivered,2026-07-09T18:38:00Z
TV-108744,Silverline Hardware,in_transit,2026-07-10T01:34:00Z
TV-108745,Acme Packaging,delivered,2026-07-06T04:11:00Z
TV-108746,Skyline Hardware,picked_up,2026-07-05T09:32:00Z
TV-108747,Kingsway Wholesale,delivered,2026-07-01T12:40:00Z
TV-108748,Pacific Freight,picked_up,2026-07-02T07:46:00Z
TV-108749,Riverside Hardware,picked_up,2026-07-05T18:20:00Z
TV-108750,Skyline Beverages,in_transit,2026-07-08T18:58:00Z
TV-108751,Golden Packaging,created,2026-07-10T06:22:00Z
TV-108752,Redwood Wholesale,in_transit,2026-07-02T00:37:00Z
TV-108753,Crestview Wholesale,picked_up,2026-07-04T23:49:00Z
TV-108754,Eastlink Foods,picked_up,2026-07-04T11:28:00Z
TV-108755,Sunrise Textiles,in_transit,2026-07-01T18:23:00Z
TV-108756,Ironbark Foods,in_transit,2026-07-10T03:12:00Z
TV-108757,Silverline Motors,delivered,2026-07-04T04:48:00Z
TV-108758,Golden Wholesale,in_transit,2026-07-09T14:38:00Z
TV-108759,Silverline Packaging,picked_up,2026-07-05T02:22:00Z
TV-108760,Pacific Freight,delivered,2026-07-08T01:48:00Z
TV-108761,Riverside Packaging,in_transit,2026-07-10T03:02:00Z
TV-108762,Riverside Electronics,delivered,2026-07-08T00:49:00Z
TV-108763,Riverside Trading,delivered,2026-07-05T01:29:00Z
TV-108764,Metro Hardware,delivered,2026-07-06T23:32:00Z
TV-108765,Pacific Packaging,created,2026-07-02T22:49:00Z
TV-108766,Pacific Foods,in_transit,2026-07-04T09:30:00Z
TV-108767,Metro Motors,failed,2026-07-07T16:59:00Z
TV-108768,Skyline Retail,created,2026-07-02T19:11:00Z
TV-108769,Ironbark Trading,in_transit,2026-07-06T16:16:00Z
TV-108770,Northern Hardware,in_transit,2026-07-02T02:53:00Z
TV-108771,Eastlink Wholesale,delivered,2026-07-05T14:25:00Z
TV-108772,Harbour Distribution,in_transit,2026-07-06T01:55:00Z
TV-108773,Riverside Logistics,delivered,2026-07-09T20:12:00Z
TV-108774,Acme Supplies,in_transit,2026-07-02T22:25:00Z
TV-108775,Bluegum Freight,picked_up,2026-07-04T07:56:00Z
TV-108776,Kingsway Trading,delivered,2026-07-07T07:31:00Z
TV-108777,Crestview Beverages,picked_up,2026-07-08T17:41:00Z
TV-108778,Northern Textiles,picked_up,2026-07-08T19:57:00Z
TV-108779,Highland Freight,in_transit,2026-07-02T11:57:00Z
TV-108780,Eastlink Trading,delivered,2026-07-01T21:10:00Z
TV-108781,Redwood Packaging,picked_up,2026-07-02T00:41:00Z
TV-108782,Redwood Hardware,in_transit,2026-07-02T07:42:00Z
TV-108783,Bluegum Logistics,delivered,2026-07-08T18:13:00Z
TV-108784,Highland Beverages,created,2026-07-08T12:09:00Z
TV-108785,Silverline Pharma,picked_up,2026-07-06T16:40:00Z
TV-108786,Harbour Logistics,failed,2026-07-03T03:14:00Z
TV-108787,Bluegum Foods,delivered,2026-07-06T20:34:00Z
TV-108788,Eastlink Packaging,delivered,2026-07-06T12:13:00Z
TV-108789,Skyline Wholesale,delivered,2026-07-05T15:04:00Z
TV-108790,Pacific Trading,in_transit,2026-07-08T08:36:00Z
TV-108791,Ironbark Motors,created,2026-07-08T07:29:00Z
TV-108792,Coastal Motors,in_transit,2026-07-03T15:10:00Z
TV-108793,Pacific Retail,created,2026-07-02T13:27:00Z
TV-108794,Ironbark Wholesale,picked_up,2026-07-07T20:47:00Z
TV-108795,Highland Textiles,created,2026-07-07T10:44:00Z
TV-108796,Eastlink Trading,picked_up,2026-07-09T04:43:00Z
TV-108797,Coastal Hardware,created,2026-07-03T16:11:00Z
TV-108798,Redwood Wholesale,created,2026-07-04T21:00:00Z
TV-108799,Acme Retail,created,2026-07-06T14:50:00Z
TV-108800,Golden Motors,created,2026-07-06T06:00:00Z
TV-108801,Sunrise Distribution,created,2026-07-05T17:16:00Z
TV-108802,Summit Textiles,in_transit,2026-07-08T12:38:00Z
TV-108803,Kingsway Supplies,in_transit,2026-07-07T02:27:00Z
TV-108804,Silverline Trading,delivered,2026-07-04T14:00:00Z
TV-108805,Golden Foods,in_transit,2026-07-08T20:28:00Z
TV-108806,Pacific Retail,delivered,2026-07-04T04:03:00Z
TV-108807,Baywater Wholesale,created,2026-07-06T07:16:00Z
TV-108808,Riverside Hardware,picked_up,2026-07-05T06:10:00Z
TV-108809,Coastal Pharma,failed,2026-07-03T22:30:00Z
TV-108810,Summit Retail,delivered,2026-07-06T14:10:00Z
TV-108811,Metro Pharma,picked_up,2026-07-07T10:38:00Z
TV-108812,Baywater Distribution,created,2026-07-08T01:35:00Z
TV-108813,Crestview Hardware,in_transit,2026-07-02T06:32:00Z
TV-108814,Baywater Distribution,created,2026-07-09T20:33:00Z
TV-108815,Skyline Distribution,delivered,2026-07-08T19:21:00Z
TV-108816,Eastlink Packaging,in_transit,2026-07-02T23:25:00Z
TV-108817,Harbour Wholesale,created,2026-07-04T06:24:00Z
TV-108818,Redwood Supplies,picked_up,2026-07-09T17:21:00Z
TV-108819,Metro Foods,in_transit,2026-07-05T02:10:00Z
TV-108820,Baywater Foods,created,2026-07-07T01:06:00Z
TV-108821,Pacific Freight,in_transit,2026-07-10T00:45:00Z
TV-108822,Sunrise Logistics,in_transit,2026-07-05T14:36:00Z
TV-108823,Kingsway Retail,picked_up,2026-07-06T03:38:00Z
TV-108824,Golden Beverages,in_transit,2026-07-01T20:08:00Z
TV-108825,Skyline Hardware,created,2026-07-01T23:38:00Z
TV-108826,Pacific Packaging,delivered,2026-07-09T10:10:00Z
TV-108827,Bluegum Logistics,picked_up,2026-07-04T09:41:00Z
TV-108828,Summit Trading,created,2026-07-06T00:56:00Z
TV-108829,Kingsway Electronics,created,2026-07-09T19:51:00Z
TV-108830,Metro Wholesale,created,2026-07-05T17:13:00Z
TV-108831,Coastal Distribution,picked_up,2026-07-06T21:12:00Z
TV-108832,Silverline Motors,picked_up,2026-07-02T18:16:00Z
TV-108833,Coastal Hardware,in_transit,2026-07-02T08:39:00Z
TV-108834,Redwood Freight,delivered,2026-07-07T06:17:00Z
TV-108835,Ironbark Wholesale,delivered,2026-07-02T13:59:00Z
TV-108836,Bluegum Supplies,delivered,2026-07-02T06:06:00Z
TV-108837,Baywater Trading,in_transit,2026-07-01T19:46:00Z
TV-108838,Metro Supplies,picked_up,2026-07-05T17:57:00Z
TV-108839,Coastal Wholesale,in_transit,2026-07-07T19:17:00Z
TV-108840,Harbour Trading,delivered,2026-07-02T15:49:00Z
TV-108841,Northern Retail,in_transit,2026-07-06T01:24:00Z
TV-108842,Redwood Retail,in_transit,2026-07-02T04:22:00Z
TV-108843,Baywater Retail,delivered,2026-07-02T02:23:00Z
TV-108844,Bluegum Beverages,picked_up,2026-07-08T15:06:00Z
TV-108845,Crestview Electronics,in_transit,2026-07-07T16:22:00Z
TV-108846,Kingsway Electronics,in_transit,2026-07-07T07:31:00Z
TV-108847,Northern Freight,delivered,2026-07-09T17:56:00Z
TV-108848,Coastal Retail,picked_up,2026-07-01T23:57:00Z
TV-108849,Northern Supplies,created,2026-07-04T06:57:00Z
TV-108850,Coastal Packaging,picked_up,2026-07-03T09:16:00Z
TV-108851,Metro Retail,created,2026-07-06T03:13:00Z
TV-108852,Kingsway Distribution,created,2026-07-02T20:37:00Z
TV-108853,Kingsway Supplies,created,2026-07-02T14:12:00Z
TV-108854,Highland Freight,created,2026-07-09T21:39:00Z
TV-108855,Sunrise Hardware,delivered,2026-07-04T02:33:00Z
TV-108856,Coastal Trading,in_transit,2026-07-08T22:13:00Z
TV-108857,Golden Retail,created,2026-07-06T02:42:00Z
TV-108858,Coastal Supplies,delivered,2026-07-03T11:29:00Z
TV-108859,Sunrise Wholesale,in_transit,2026-07-06T21:53:00Z
TV-108860,Highland Pharma,in_transit,2026-07-03T05:23:00Z
TV-108861,Skyline Beverages,created,2026-07-01T08:30:00Z
TV-108862,Pacific Trading,failed,2026-07-09T09:51:00Z
TV-108863,Northern Logistics,picked_up,2026-07-06T16:00:00Z
TV-108864,Redwood Retail,picked_up,2026-07-04T20:15:00Z
TV-108865,Crestview Trading,in_transit,2026-07-09T05:43:00Z
TV-108866,Eastlink Motors,in_transit,2026-07-02T18:46:00Z
TV-108867,Summit Pharma,delivered,2026-07-02T06:04:00Z
TV-108868,Eastlink Packaging,picked_up,2026-07-01T11:30:00Z
TV-108869,Bluegum Packaging,created,2026-07-09T03:31:00Z
TV-108870,Bluegum Retail,in_transit,2026-07-07T02:03:00Z
TV-108871,Harbour Textiles,in_transit,2026-07-03T14:34:00Z
TV-108872,Harbour Foods,picked_up,2026-07-07T01:13:00Z
TV-108873,Crestview Supplies,created,2026-07-03T17:05:00Z
TV-108874,Highland Distribution,picked_up,2026-07-05T19:07:00Z
TV-108875,Eastlink Retail,created,2026-07-08T17:30:00Z
TV-108876,Redwood Distribution,in_transit,2026-07-07T22:47:00Z
TV-108877,Kingsway Electronics,picked_up,2026-07-03T14:54:00Z
TV-108878,Highland Distribution,failed,2026-07-03T07:14:00Z
TV-108879,Kingsway Wholesale,created,2026-07-03T21:25:00Z
TV-108880,Summit Hardware,picked_up,2026-07-08T21:56:00Z
TV-108881,Ironbark Retail,in_transit,2026-07-09T17:58:00Z
TV-108882,Ironbark Supplies,delivered,2026-07-09T04:03:00Z
TV-108883,Ironbark Logistics,created,2026-07-07T22:56:00Z
TV-108884,Coastal Supplies,picked_up,2026-07-01T22:53:00Z
TV-108885,Harbour Retail,created,2026-07-06T12:32:00Z
TV-108886,Golden Distribution,delivered,2026-07-05T02:02:00Z
TV-108887,Highland Freight,in_transit,2026-07-07T11:57:00Z
TV-108888,Highland Pharma,picked_up,2026-07-09T13:29:00Z
TV-108889,Harbour Wholesale,picked_up,2026-07-01T09:05:00Z
TV-108890,Kingsway Supplies,delivered,2026-07-06T08:37:00Z
TV-108891,Crestview Textiles,created,2026-07-04T03:11:00Z
TV-108892,Bluegum Packaging,in_transit,2026-07-06T08:16:00Z
TV-108893,Crestview Freight,picked_up,2026-07-02T20:33:00Z
TV-108894,Metro Textiles,in_transit,2026-07-08T19:16:00Z
TV-108895,Baywater Distribution,created,2026-07-02T19:46:00Z
TV-108896,Skyline Trading,in_transit,2026-07-07T22:29:00Z
TV-108897,Ironbark Foods,in_transit,2026-07-09T18:09:00Z
TV-108898,Harbour Textiles,delivered,2026-07-05T19:53:00Z
TV-108899,Ironbark Logistics,delivered,2026-07-05T05:43:00Z
TV-108900,Baywater Packaging,created,2026-07-09T09:04:00Z
TV-108901,Coastal Textiles,in_transit,2026-07-08T02:17:00Z
TV-108902,Northern Retail,delivered,2026-07-07T04:47:00Z
TV-108903,Baywater Motors,in_transit,2026-07-09T22:39:00Z
TV-108904,Baywater Motors,created,2026-07-02T15:57:00Z
TV-108905,Sunrise Logistics,picked_up,2026-07-08T13:58:00Z
TV-108906,Ironbark Hardware,created,2026-07-07T17:26:00Z
TV-108907,Redwood Foods,created,2026-07-09T08:38:00Z
TV-108908,Acme Hardware,delivered,2026-07-02T21:05:00Z
TV-108909,Northern Pharma,picked_up,2026-07-08T13:05:00Z
TV-108910,Riverside Logistics,created,2026-07-02T02:12:00Z
TV-108911,Kingsway Supplies,delivered,2026-07-05T20:08:00Z
TV-108912,Acme Trading,delivered,2026-07-03T04:45:00Z
TV-108913,Metro Pharma,picked_up,2026-07-04T16:37:00Z
TV-108914,Bluegum Foods,delivered,2026-07-05T10:44:00Z
TV-108915,Summit Electronics,failed,2026-07-08T14:55:00Z
TV-108916,Crestview Hardware,created,2026-07-05T06:53:00Z
TV-108917,Northern Electronics,delivered,2026-07-04T14:22:00Z
TV-108918,Ironbark Distribution,delivered,2026-07-01T17:16:00Z
TV-108919,Highland Trading,delivered,2026-07-03T14:56:00Z
TV-108920,Highland Logistics,in_transit,2026-07-09T14:11:00Z
TV-108921,Bluegum Beverages,in_transit,2026-07-04T09:52:00Z
TV-108922,Eastlink Textiles,delivered,2026-07-09T19:46:00Z
TV-108923,Redwood Supplies,in_transit,2026-07-07T05:18:00Z
TV-108924,Ironbark Trading,created,2026-07-03T03:55:00Z
TV-108925,Riverside Supplies,picked_up,2026-07-08T01:03:00Z
TV-108926,Ironbark Distribution,delivered,2026-07-02T18:53:00Z
TV-108927,Pacific Electronics,created,2026-07-09T03:26:00Z
TV-108928,Acme Packaging,created,2026-07-04T19:31:00Z
TV-108929,Summit Packaging,in_transit,2026-07-05T17:25:00Z
